ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,resp_mime_types,orig_fuids,orig_mime_types,referrer,origin,info_code,info_msg,resp_filenames
1759309942.665945,C7xPNX1y35XvfVR2z9,10.0.0.2,38054,10.0.0.1,80,2,GET,10.0.0.1,/array.js?g=9388991,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,544,200.0,OK,[],['FKDPbu3GPUN3ciUvG3'],['text/plain'],,,,,,,
1759313601.3434,CkTccCGGffI5R58u8,10.0.0.2,59834,10.0.0.1,80,2,GET,10.0.0.1,/javascript/scripts/script.js?w=11893300,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,378,200.0,OK,[],['FwsNv12k2QcBpeNUXl'],['application/x-gzip'],,,,,,,
1759313688.734402,CLvr7p40tcCqaaPENd,10.0.0.2,39844,10.0.0.1,80,1,POST,10.0.0.1,/oauth2callback/oauth2/api/samples.php?a=53473403,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['FD1vwo2Bed05f0pTdc'],['text/plain'],,,,,
1759310097.877176,CnsfEE20qrfUv3fPh2,10.0.0.2,58546,10.0.0.1,80,2,GET,10.0.0.1,/javascript/bundles/js/jquery.min.js?y=x82460d691,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,86,200.0,OK,[],['FsoOfCGZYHn3z0zEl'],['application/x-gzip'],,,,,,,
1759313688.736339,CLvr7p40tcCqaaPENd,10.0.0.2,39844,10.0.0.1,80,2,GET,10.0.0.1,/bundle/javascript/bootstrap.min.js?i=80886570,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,78,200.0,OK,[],['FGjagi3DCNFgFq2Jxe'],['text/plain'],,,,,,,
1759313774.505559,C8LmXr4oOiW0ss3PG7,10.0.0.2,55908,10.0.0.1,80,2,GET,10.0.0.1,/scripts/umd/jscript/script.js?n=v63600943,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,572,200.0,OK,[],['Fi7fdABEjMKVKNzz3'],['text/plain'],,,,,,,
1759313774.503652,C8LmXr4oOiW0ss3PG7,10.0.0.2,55908,10.0.0.1,80,1,POST,10.0.0.1,/api/oauth2/db/api/oauth2/api/oauth2callback/samples.php?p=72v622667,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",972,0,202.0,Accepted,[],,,['FQ8z3y3hRxzITQxI97'],['text/plain'],,,,,
1759310165.182687,CObCRCCC3oFaMv3Of,10.0.0.2,45068,10.0.0.1,80,2,GET,10.0.0.1,/assets/js/script.js?y=95344655,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,86,200.0,OK,[],['FtzqiSZKS4pfPHga5'],['application/x-gzip'],,,,,,,
1759310165.180945,CObCRCCC3oFaMv3Of,10.0.0.2,45068,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/oauth2/samples.php?f=77598313,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",134,0,202.0,Accepted,[],,,['FgIJtY1dxDiAkiXUZh'],['text/plain'],,,,,
1759310180.011394,C0bwE2GFSyBikFVh3,10.0.0.1,41670,185.125.190.96,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759313902.344566,CqHyLc48OqcGjxVPV1,10.0.0.1,35240,91.189.91.48,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759313945.545519,Cn2nLq2eT2ZyBbmSC8,10.0.0.2,50276,10.0.0.1,80,2,GET,10.0.0.1,/assets/assets/scripts/js/array.js?k=6o19h57269,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,591,200.0,OK,[],['FFdRbk33RRyjZ56OJg'],['text/plain'],,,,,,,
1759313945.543576,Cn2nLq2eT2ZyBbmSC8,10.0.0.2,50276,10.0.0.1,80,1,POST,10.0.0.1,/php/oauth/api/namespaces/api.php?j=n301256n18,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",546,0,202.0,Accepted,[],,,['FaOHhZ2e69mzOGvBL5'],['application/x-gzip'],,,,,
1759312343.092725,CADDfG3WrnJcTX7iWb,10.0.0.2,37980,10.0.0.1,80,1,POST,10.0.0.1,/namespaces/oauth2/database/oauth2/oauth/namespaces/api.html?d=t805j50392&tf=56d747988,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",392,155,200.0,OK,[],['FDC2k13wA3Ym7ViXh3'],['text/plain'],['FmlbyK36VcNWQL2ou2'],['text/plain'],,,,,
1759312338.366177,CXfGDp3k3VpvaSK6Pj,10.0.0.1,49914,91.189.91.97,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759312343.101503,CANllI3IrYjhRMPjc,10.0.0.2,37982,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/database/api/api.php?b=8534n1961,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",696,0,202.0,Accepted,[],,,['F6nqR519EVbkYvUWWb'],['text/plain'],,,,,
1759312344.123006,Cb4qZA43L7ASCtUDta,10.0.0.2,38010,10.0.0.1,80,1,GET,10.0.0.1,/scripts/script.js?s=64212819,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,86,200.0,OK,[],['F8gCpI1yKkSNgVR2Bd'],['application/x-gzip'],,,,,,,
1759314009.954455,CjAeHk1chj4yRxakDl,10.0.0.2,40326,10.0.0.1,80,1,POST,10.0.0.1,/database/samples.php?l=12a364181,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['FofZr24GV7q0sPn0C4'],['text/plain'],,,,,
1759314080.087415,CZYQw12Sl4itgvUr1l,10.0.0.2,47804,10.0.0.1,80,2,GET,10.0.0.1,/bundles/javascript/bundles/javascript/js/assets/backbone.js?t=76401542,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,116,200.0,OK,[],['FRlJUZ2p4Tqa1sHUjg'],['text/plain'],,,,,,,
1759314156.445785,C8fFI3NqFxoq1uPS9,10.0.0.2,51530,10.0.0.1,80,1,POST,10.0.0.1,/api/oauth/samples.php?x=972g09097,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",939,0,202.0,Accepted,[],,,['FJhPkw3oeqYcuTIA42'],['text/plain'],,,,,
1759309880.026599,CQPDBe3TmIgbbyCfxl,10.0.0.1,51806,185.125.190.96,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759309942.664507,C7xPNX1y35XvfVR2z9,10.0.0.2,38054,10.0.0.1,80,1,POST,10.0.0.1,/api/db/api.php?t=4p0w437737,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",171,0,202.0,Accepted,[],,,['Fj1zodfMDul6Dio82'],['text/plain'],,,,,
1759312423.145898,CRNNcv3nKFyoEjIORd,10.0.0.2,58970,10.0.0.1,80,2,GET,10.0.0.1,/jquery.min.js?j=985u21606,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,344,200.0,OK,[],['FMWLQd4lbMfBNHrOG9'],['application/x-gzip'],,,,,,,
1759312423.143522,CRNNcv3nKFyoEjIORd,10.0.0.2,58970,10.0.0.1,80,1,POST,10.0.0.1,/db/samples.php?g=4a6678714,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",128,0,202.0,Accepted,[],,,['F1ORiS3jeyCCXxi3b3'],['application/x-gzip'],,,,,
1759310030.236517,CLLTpy1OzBlUGX3qX,10.0.0.2,44382,10.0.0.1,80,1,POST,10.0.0.1,/oauth/oauth2/db/oauth2callback/db/oauth2callback/oauth/samples.php?d=3_5809884,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",965,0,202.0,Accepted,[],,,['FwDeph26y9iorw70W4'],['text/plain'],,,,,
1759310030.238478,CLLTpy1OzBlUGX3qX,10.0.0.2,44382,10.0.0.1,80,2,GET,10.0.0.1,/scripts/bundle/umd/bundle/bundle/bootstrap.min.js?p=30612788,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",0,116,200.0,OK,[],['FuThaM1BviFWqnUPLh'],['text/plain'],,,,,,,
1759310097.875531,CnsfEE20qrfUv3fPh2,10.0.0.2,58546,10.0.0.1,80,1,POST,10.0.0.1,/api/php/php/db/oauth2callback/namespaces/db/api.php?n=201502k52,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",547,0,202.0,Accepted,[],,,['FR4JFY2W5rgOcutgsc'],['application/x-gzip'],,,,,
1759312302.37356,C42wEy3ySkrYHVuUd5,10.0.0.1,54898,91.189.91.48,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759312538.315497,CYw63j4P637uHj2lvl,10.0.0.1,52506,192.168.131.20,8888,3,GET,192.168.131.20:8888,/login?next=/tree?,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,6254,200.0,OK,[],['FtJCoa4iSFZF4DrO2a'],['text/html'],,,,,,,
1759312338.749495,Cna6Hv3vHOp5seDsJi,10.0.0.1,38800,185.125.190.17,80,1,GET,connectivity-check.ubuntu.com.,/,1.1,,0,0,204.0,No Content,[],,,,,,,,,
1759312538.372653,Cx7TYn2J524qU5IALc,10.0.0.1,52520,192.168.131.20,8888,1,GET,192.168.131.20:8888,/static/style/bootstrap-theme.min.css?v=8b2f045cb5b4d5ad346f6e816aa2566829a4f5f2783ec31d80d46a57de8ac0c3d21fe6e53bcd8e1f38ac17fcd06d12088bc9b43e23b5d1da52d10c6b717b22b3,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,23411,200.0,OK,[],['F7AJGp3A5ZR269f2Fk'],['text/plain'],,,http://192.168.131.20:8888/login?next=%2Ftree%3F,,,,
1759312344.119248,CgXKVu2ltiiLuNrV24,10.0.0.2,37998,10.0.0.1,80,1,POST,10.0.0.1,/oauth2/api/namespaces/oauth2/oauth/namespaces/oauth2callback/samples.php?g=24m18r779,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.3835.571 Safari/537.36",945,0,202.0,Accepted,[],,,['F4Lqu74ECJVCJbavQe'],['text/plain'],,,,,
1759312538.373871,CT9sdD2v6Ja3oY7GSc,10.0.0.1,52542,192.168.131.20,8888,1,GET,192.168.131.20:8888,/static/logo/logo.png?v=a2a176ee3cee251ffddf5fa21fe8e43727a9e5f87a06f9c91ad7b776d9e9d3d5e0159c16cc188a3965e00375fb4bc336c16067c688f5040c0c2d4bfdb852a9e4,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,5922,200.0,OK,[],['FzFr661uA0bqzCzn35'],['image/png'],,,http://192.168.131.20:8888/login?next=%2Ftree%3F,,,,
1759312607.96129,CYfmOnN4dycBhoK87,10.0.0.1,43232,172.253.118.94,80,1,GET,ssl.gstatic.com,/ui/v1/icons/common/x_8px.png,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,154,200.0,OK,[],['FSTFtu3Jv0qwB6M1w3'],['image/png'],,,http://192.168.131.20:8888/,,,,
1759312609.362045,CfY1wU39Xemt3AFjsb,10.0.0.1,44450,192.168.131.20,8888,7,GET,192.168.131.20:8888,/static/notebook/3752.f222858bad091688a0c5.js?v=f222858bad091688a0c5,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,479,200.0,OK,[],['Fp7osw1z1WmtXbenf5'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.430747,Cg83HR3T1ejXv7p8E,10.0.0.1,48892,192.168.131.20,8888,9,GET,192.168.131.20:8888,/static/notebook/8781.3f87f07359077c3a8a85.js?v=3f87f07359077c3a8a85,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,102720,200.0,OK,[],['FzmyAx4TdpCVuZIr82'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.379725,CWUecTiw1ypw4Efu7,10.0.0.1,48898,192.168.131.20,8888,5,GET,192.168.131.20:8888,/static/notebook/306.dd9ffcf982b0c863872b.js?v=dd9ffcf982b0c863872b,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,170202,200.0,OK,[],['FQZLdiuD0rg07stuf'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.925764,CLBpEM3MHV04Td9rW1,10.0.0.1,44458,192.168.131.20,8888,8,GET,192.168.131.20:8888,/lab/api/settings/@jupyterlab/notebook-extension:tools?1759312609915,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,2097,200.0,OK,[],['F63OlZ2Y3tQy1x5Z99'],['text/json'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.320612,CWUecTiw1ypw4Efu7,10.0.0.1,48898,192.168.131.20,8888,1,GET,192.168.131.20:8888,/static/notebook/4926.7f42350f683b70d59456.js?v=7f42350f683b70d59456,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,404729,200.0,OK,[],['FgJyrc3NsCITmyA5Ea'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.389629,CfY1wU39Xemt3AFjsb,10.0.0.1,44450,192.168.131.20,8888,10,GET,192.168.131.20:8888,/static/notebook/866.8574f33a07edc3fc33b5.js?v=8574f33a07edc3fc33b5,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,150390,200.0,OK,[],['FcinfUWZ5SCCIDG6'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.639505,Ce6RyE4KcZfWnrgNga,10.0.0.1,48880,192.168.131.20,8888,12,GET,192.168.131.20:8888,/api/kernels?1759312609633,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,2,200.0,OK,[],['FV7xC22hLWAUYVggal'],,,,http://192.168.131.20:8888/tree?,,,,
1759312609.929958,CLBpEM3MHV04Td9rW1,10.0.0.1,44458,192.168.131.20,8888,9,GET,192.168.131.20:8888,/lab/api/settings/@jupyterlab/logconsole-extension:plugin?1759312609915,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,951,200.0,OK,[],['Fp7hu9jgrdHrbJfnb'],['text/json'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.421401,CwO6Mx19fjq6Qqary1,10.0.0.1,48912,192.168.131.20,8888,5,GET,192.168.131.20:8888,/static/notebook/757.86f80ac05f38c4f4be68.js?v=86f80ac05f38c4f4be68,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,86210,200.0,OK,[],['FyR9d8bECNBNb7xx1'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.608532,Cg83HR3T1ejXv7p8E,10.0.0.1,48892,192.168.131.20,8888,11,GET,192.168.131.20:8888,/lab/extensions/jupyterlab_pygments/static/747.67662283a5707eeb4d4c.js?v=67662283a5707eeb4d4c,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,8351,200.0,OK,[],['F8qolv9wREfCZ78Bj'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.904272,CwO6Mx19fjq6Qqary1,10.0.0.1,48912,192.168.131.20,8888,8,GET,192.168.131.20:8888,/lab/api/settings/@jupyterlab/codemirror-extension:plugin?1759312609897,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,1036,200.0,OK,[],['FpCLwL1fFTTP6icc'],['text/json'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.301409,CLBpEM3MHV04Td9rW1,10.0.0.1,44458,192.168.131.20,8888,1,GET,192.168.131.20:8888,/static/notebook/main.e99dd4f880b24bc94403.js?v=e99dd4f880b24bc94403,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,156253,200.0,OK,[],['FtuGV69prVnapwXQk'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.413199,CfY1wU39Xemt3AFjsb,10.0.0.1,44450,192.168.131.20,8888,12,GET,192.168.131.20:8888,/static/notebook/5601.ffda77b468bc8b17a221.js?v=ffda77b468bc8b17a221,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,4864,200.0,OK,[],['FzDJG01oHmkSlj4Q3b'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.904943,Ce6RyE4KcZfWnrgNga,10.0.0.1,48880,192.168.131.20,8888,13,GET,192.168.131.20:8888,/lab/api/themes/@jupyterlab/theme-light-extension/index.css,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,18094,200.0,OK,[],['FvbIdt3FLr14YuFAh7'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.362663,CWUecTiw1ypw4Efu7,10.0.0.1,48898,192.168.131.20,8888,3,GET,192.168.131.20:8888,/static/notebook/6653.6525abafd19e7997f79c.js?v=6525abafd19e7997f79c,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,6347,200.0,OK,[],['FXHWTd25E82fNJcUQ2'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.391823,CWUecTiw1ypw4Efu7,10.0.0.1,48898,192.168.131.20,8888,6,GET,192.168.131.20:8888,/static/notebook/7997.1469ff294f8b64fd26ec.js?v=1469ff294f8b64fd26ec,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,82133,200.0,OK,[],['FRUctI3InQ5WWoJKI3'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.63991,CfY1wU39Xemt3AFjsb,10.0.0.1,44450,192.168.131.20,8888,18,GET,192.168.131.20:8888,/api/sessions?1759312609633,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,2,200.0,OK,[],['F3dP2R3sEMhgo9j8ki'],,,,http://192.168.131.20:8888/tree?,,,,
1759312609.926887,CwO6Mx19fjq6Qqary1,10.0.0.1,48912,192.168.131.20,8888,10,GET,192.168.131.20:8888,/lab/api/settings/@jupyterlab/metadataform-extension:metadataforms?1759312609915,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,1711,200.0,OK,[],['FN5DOp2iAZVAlqTtUe'],['text/json'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.220162,CfY1wU39Xemt3AFjsb,10.0.0.1,44450,192.168.131.20,8888,2,POST,192.168.131.20:8888,/login?next=/tree?,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",80,0,302.0,Found,[],,,['FW9eOF2wvvUcalIuTk'],['text/plain'],http://192.168.131.20:8888/login?next=%2Ftree%3F,http://192.168.131.20:8888,,,
1759312609.338961,CwO6Mx19fjq6Qqary1,10.0.0.1,48912,192.168.131.20,8888,2,GET,192.168.131.20:8888,/static/notebook/7378.df12091e8f42a5da0429.js?v=df12091e8f42a5da0429,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,7348,200.0,OK,[],['FkyxVP3Fzeg0qz7sj'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.360061,Cg83HR3T1ejXv7p8E,10.0.0.1,48892,192.168.131.20,8888,3,GET,192.168.131.20:8888,/static/notebook/850.4ff5be1ac6f4d6958c7a.js?v=4ff5be1ac6f4d6958c7a,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,58721,200.0,OK,[],['FKjhEXbsZkTs8eQS1'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.368276,CWUecTiw1ypw4Efu7,10.0.0.1,48898,192.168.131.20,8888,4,GET,192.168.131.20:8888,/static/notebook/5135.1cde65c1d79a0adc262d.js?v=1cde65c1d79a0adc262d,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,36062,200.0,OK,[],['Frr8gM2Ex5cUfajIW3'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.367491,Cg83HR3T1ejXv7p8E,10.0.0.1,48892,192.168.131.20,8888,4,GET,192.168.131.20:8888,/static/notebook/7957.d903973498b192f6210c.js?v=d903973498b192f6210c,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,404596,200.0,OK,[],['FZJcip3QcMREtG3mnl'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.408177,CWUecTiw1ypw4Efu7,10.0.0.1,48898,192.168.131.20,8888,8,GET,192.168.131.20:8888,/static/notebook/3146.f98fbe7d5b55224f0160.js?v=f98fbe7d5b55224f0160,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,1867,200.0,OK,[],['FfkyEi4dSsaROLHTrh'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.42006,Ce6RyE4KcZfWnrgNga,10.0.0.1,48880,192.168.131.20,8888,8,GET,192.168.131.20:8888,/static/notebook/9531.0772cd1f4cfe0c65a5a7.js?v=0772cd1f4cfe0c65a5a7,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,485,200.0,OK,[],['FM2wl02fzsmXKep424'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.60805,CfY1wU39Xemt3AFjsb,10.0.0.1,44450,192.168.131.20,8888,17,GET,192.168.131.20:8888,/lab/extensions/jupyterlab_pygments/static/568.1e2faa2ba0bbe59c4780.js?v=1e2faa2ba0bbe59c4780,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,224,200.0,OK,[],['FgUpkr1ZlGtG5AOk18'],['text/plain'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.63964,Cg83HR3T1ejXv7p8E,10.0.0.1,48892,192.168.131.20,8888,12,GET,192.168.131.20:8888,/api/terminals?1759312609633,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,2,200.0,OK,[],['FBa8qL1w5mJoj3oh6d'],,,,http://192.168.131.20:8888/tree?,,,,
1759312609.751362,CWUecTiw1ypw4Efu7,10.0.0.1,48898,192.168.131.20,8888,12,GET,192.168.131.20:8888,/lab/api/translations/default?1759312609744,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,63,200.0,OK,[],['F90rlw10kuUT8fz2lf'],['text/json'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.878417,CfY1wU39Xemt3AFjsb,10.0.0.1,44450,192.168.131.20,8888,19,GET,192.168.131.20:8888,/lab/api/settings?1759312609872,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,137346,200.0,OK,[],['FeYSZqfSSO5EXJgzh'],['text/json'],,,http://192.168.131.20:8888/tree?,,,,
1759312609.907416,CLBpEM3MHV04Td9rW1,10.0.0.1,44458,192.168.131.20,8888,7,GET,192.168.131.20:8888,/lab/api/settings/@jupyterlab/application-extension:context-menu?1759312609901,1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",0,2509,200.0,OK,[],['Ffs0zs2Zohqg9XOR2a'],['text/json'],,,http://192.168.131.20:8888/tree?,,,,
